sale_date,sale_price,description,sale_id,lot_id,comments,title,grade,seal_grade,seal_type,variant
2020-10-19,492.0,9.6 A SEALED 2600 PARKER BROTHERS 1982 USA,122042,15817,,STAR WARS: THE EMPIRE STRIKES BACK,9.6,,SEALED,False
2020-02-10,156.0,9.0 A++ SEALED N64 ACCLAIM 2000 USA,122006,13815,,SOUTH PARK RALLY,9.0,A++,SEALED,False
2021-04-06,180.0,5.0 NS GLUE SEAL 2600 ATARI 1982 USA,312114,66008,"1981 Orange box, 2D Pac-Man",PAC-MAN,5.0,,GLUE SEAL,False
2019-12-01,3120.0,6.5 CIB NES CAPCOM 1987 USA,121948,11308,"""Dr. Wright,"" First Release",MEGA MAN,6.5,CIB,,False
2020-07-10,7200.0,9.4 A+ [REV-A ROUND SOQ EARLY PRODUCTION NES NINTENDO 1988 USA,7231,93039,,ZELDA II: THE ADVENTURE OF LINK,9.4,A+,,False
2020-09-13,1440.0,9.8 A SEALED GCUBE NINTENDO 2004 USA,7234,97129,,THE LEGEND OF ZELDA: FOUR SWORDS ADVENTURES,9.8,,SEALED,False
2020-12-14,144.0,9.4 A+ SEALED PS2 SONY 2007 USA,122050,13925,,GOD OF WAR II,9.4,A+,SEALED,False
2021-04-05,5280.0,9.2 B+ SEALED NES NINTENDO 1985 USA,7242,97073,"Oval SOQ, Later Production",KUNG FU,9.2,B+,SEALED,False
2020-12-14,49.0,8.0 A+ SEALED 2600 ATARI 1988 USA,122050,13869,1988 Red box,VENTURE,8.0,A+,SEALED,False
2021-05-04,1140.0,9.6 A+ SEALED PS1 MIDWAY 2000 USA,312118,66082,Sony Security Label,TEAM BUDDIES,9.6,A+,SEALED,False
2021-07-11,7800.0,9.0 A+ SEALED GB NINTENDO 1989 USA,7261,28123,"Green Screenshots, First Production",TENNIS,9.0,A+,SEALED,False
2021-08-31,780.0,9.2 A SEALED G.CUBE NINTENDO 2003 USA,312135,70063,,MARIO KART DOUBLE DASH!!,9.2,,SEALED,False
2019-08-11,384.0,GOLDENEYE 007 VARIANT: PLAYER'S CHOICE MILLION SELLER,121932,13267,"N64, Nintendo, 1997, USA, Seal Rating",GOLDENEYE 007,007,A++,,True
2021-04-13,180.0,8.0 B SEALED XBOX THQ 2003 USA,312115,67089,Microsoft Security Label,EVIL DEAD: REGENERATION,8.0,,SEALED,False
2020-08-31,89.0,6.5 CIB NES NINTENDO 1986 USA,122035,19755,"Hangtab, 3 Code, Mid-Production",GUMSHOE,6.5,CIB,,False
2020-05-03,1920.0,9.0 A+ SEALED NES KONAMI 1988 USA,7229,97152,"Rev-A, Round SOQ",METAL GEAR,9.0,A+,SEALED,False
2020-11-16,132.0,8.0 A+ SEALED NES NINTENDO 1994 USA,122046,15834,Oval SOQ R,WARIO'S WOODS,8.0,A+,SEALED,False
2020-11-02,114.0,8.5 B+ SEALED NES LJN 1990 USA,122044,11919,Oval SOQ R,PICTIONARY,8.5,B+,SEALED,False
2019-02-23,870.0,ADVENTURES OF LOLO,7204,94420,"NES, Hal, 1989, Seal Rating",ADVENTURES OF LOLO,9.8,A+,,False
2020-11-20,2400.0,9.4 A SEALED NES NINTENDO 1985 USA,7236,93013,"Oval SOQ TM, Later Production",GOLF,9.4,,SEALED,False
2021-06-15,89.0,RAYMAN PS1 UBISOFT 1995 USA,312124,68090,"Greatest Hits, Sony Security Label",RAYMAN,7.5,A+,,False
2020-05-03,1140.0,8.5 A SEALED NES KONAMI 1988 USA,7229,97144,"Rev-A, Round SOQ, Early Production",LIFE FORCE,8.5,,SEALED,False
2021-01-25,2640.0,9.6 A++ SEALED 2600 PARKER BROTHERS 1982 USA,122104,17927,,SPIDER-MAN,9.6,A++,SEALED,False
2020-06-15,630.0,9.4 A+ SEALED 2600 PARKER BROTHERS 1982 USA,122024,15729,"Red Stripe, Later Production",FROGGER,9.4,A+,SEALED,False
2021-03-09,840.0,9.4 A++ SEALED GEN EA SPORTS 1993 USA,312110,67071,,FIFA INTERNATIONAL SOCCER,9.4,A++,SEALED,False
2021-04-02,660000.0,9.6 A+ SEALED NES NINTENDO 1985 USA,7242,93028,"Hangtab, 1 Code, Mid-Production",SUPER MARIO BROS.,9.6,A+,SEALED,False
2021-04-13,4680.0,SUPER MARIO KART SNES NINTENDO 1992 USA,312115,67052,"Player's Choice, Made in Japan",SUPER MARIO KART,9.4,A++,,False
2020-04-13,109.0,6.0 CIB NES NINTENDO 1985,122015,13813,"Hangtab, 3 Code, Mid-Production",SUPER MARIO BROS.,6.0,CIB,,False
2021-08-24,408.0,8.0 A++ SEALED NES NINTENDO 1989 USA,312134,69050,Oval SOQ R,NES CLEANING KIT,8.0,A++,SEALED,False
2021-04-05,7800.0,8.5 A SEALED GB NINTENDO 1998 USA,7242,97158,"Rattata, Pixel ESRB, Mid-Production",POKÉMON BLUE VERSION,8.5,,SEALED,False
2019-11-24,552.0,9.4 A SEALED NES TAITO 1991 USA,7212,97127,Oval SOQ R,KIWI KRAZE  - CAROLINA COLLECTION,9.4,,SEALED,False
2020-08-10,264.0,7.0 NS GLUE SEAL 2600 ATARI 1982 USA,122032,13759,,E.T. THE EXTRA TERRESTRIAL,7.0,,GLUE SEAL,False
2020-11-22,1320.0,9.6 A SEALED PS1 KONAMI 1999 USA,7236,97274,Sony Security Label,SUIKODEN II,9.6,,SEALED,False
2021-08-10,99.0,9.4 A+ SEALED 2600 PARKER BROTHERS 1983 USA,312132,67015,,SKY SKIPPER,9.4,A+,SEALED,False
2021-03-09,7200.0,9.6 A++ SEALED SNES NINTENDO 1998 USA,312110,67053,Player's Choice,SUPER MARIO WORLD,9.6,A++,SEALED,False
2020-11-20,3120.0,9.4 A++ SEALED N64 TECHNOS 2000 USA,7236,93061,,SUPER BOWLING,9.4,A++,SEALED,False
2020-05-11,192.0,9.2 A SEALED SNES THQ 1997 USA,122019,13789,Majesco,SUPER STAR WARS: RETURN OF THE JEDI,9.2,,SEALED,False
2020-11-16,264.0,8.5 CIB 2600 ATARI 1983 USA,122046,15792,1988 Silver box,MARIO BROS.,8.5,CIB,,False
2021-01-18,132.0,7.5 A SEALED NES AVE 1989 USA,122103,15907,,IMPOSSIBLE MISSION II,7.5,,SEALED,False
2019-04-21,276.0,G.IJOE: THE ATLANTIS FACTOR,121916,15204,"NES, Capcom, 1992, Seal Rating",G.I. JOE: THE ATLANTIS FACTOR,9.0,,,False
2021-01-04,109.0,9.2 A+ SEALED 2600 ACTIVISION 1988 USA,122101,11662,1985 Green box,COMMANDO,9.2,A+,SEALED,False
2020-12-14,660.0,9.4 A++ SEALED NES KONAMI 1991 USA,122050,13884,Oval SOQ R,THE LONE RANGER - THE INDIANA COLLECTION,9.4,A++,SEALED,False
2019-11-24,360.0,9.4 A+ SEALED NES NINTENDO 1990 USA,7212,97176,Oval SOQ TM,PIN*BOT  - CAROLINA COLLECTION,9.4,A+,SEALED,False
2020-08-17,51.0,8.0 NS SEALED NES NINTENDO 1988 USA,122033,15754,,ANTICIPATION,8.0,,SEALED,False
2020-11-23,109.0,9.4 A++ SEALED PS1 RED STORM 2002 USA,122047,17832,Sony Security Label,TOM CLANCY'S RAINBOW SIX: LONE WOLF,9.4,A++,SEALED,False
2021-05-18,840.0,9.4 A+ SEALED NES THQ 1992 USA,312120,68029,Oval SOQ R,HOME ALONE 2: LOST IN NEW YORK,9.4,A+,SEALED,False
2020-07-20,168.0,9.0 B+ SEALED NES SUNSOFT 1988 USA,122029,15840,"Rev-A, Round SOQ, Early Production",XENOPHOBE,9.0,B+,SEALED,False
2020-09-11,1800.0,9.2 A SEALED SNES ENIX 1992 USA,7234,93042,,THE 7TH SAGA,9.2,,SEALED,False
2020-10-05,2280.0,9.6 A SEALED NES NINTENDO 1985 USA,122040,11921,"Oval SOQ TM, Later Production",PINBALL,9.6,,SEALED,False
2019-11-24,600.0,9.4 A SEALED NES ARCADIA 1990 USA,7212,97204,Oval SOQ R,SPOT: THE VIDEO GAME!  - CAROLINA COLLECTION,9.4,,SEALED,False
2021-02-08,252.0,9.8 B+ SEALED PS1 GT 1998 USA,122106,14124,Sony Security Label,STREAK: HOVERBOARD RACING,9.8,B+,SEALED,False
2020-10-05,168.0,8.5 A++ SEALED 2600 ATARI 1989 USA,122040,11887,1990 Red Box,IKARI WARRIORS,8.5,A++,SEALED,False
2020-12-21,480.0,9.6 B+ SEALED SEGACD SEGA 1995 USA,122051,16110,,THE ADVENTURES OF BATMAN & ROBIN,9.6,B+,SEALED,False
2020-10-19,174.0,9.2 B+ SEALED NES GAMETEK 1991 USA,122042,15832,Oval SOQ R,FAMILY FEUD,9.2,B+,SEALED,False
2020-12-28,312.0,9.4 A++ SEALED 2600 ATARI 1983 USA,122052,17556,1988 Silver box,MS. PAC-MAN,9.4,A++,SEALED,False
2019-12-22,180.0,9.0 A SEALED NES BANDAI 1990 USA,121951,17249,,DICK TRACY,9.0,,SEALED,False
2021-07-11,1560.0,9.4 A SEALED PS1 SONY 1998 USA,7261,28165,"Standard Cover, Sony Security Seal, Mid-Production",CRASH BANDICOOT: WARPED,9.4,,SEALED,False
2020-08-24,126.0,7.5 B+ SEALED GEN SEGA 1993 USA,122034,17825,K-A Rating,SONIC SPINBALL,7.5,B+,SEALED,False
2020-07-27,1920.0,8.5 B SEALED SNES ACCLAIM 1993 USA,122030,17889,,MORTAL KOMBAT,8.5,,SEALED,False
2020-10-05,1800.0,9.6 A+ SEALED 2600 ATARI 1978 USA,122040,11897,1987 Blue Box,SPACE INVADERS,9.6,A+,SEALED,False
2021-05-18,109.0,9.6 A++ SEALED 2600 PARKER BROTHERS 1983 USA,312120,68015,,SKY SKIPPER,9.6,A++,SEALED,False
2021-03-23,210.0,8.5 A+ SEALED 2600 ACTIVISION 1989 EUR,312112,69007,"Red box, PAL Version",DOUBLE DRAGON,8.5,A+,SEALED,False
2021-07-27,384.0,9.4 A++ SEALED WII U NINTENDO 2016 USA,312130,69079,Amiibo Card,POKKEN TOURNAMENT,9.4,A++,SEALED,False
2020-12-21,120.0,9.0 A++ SEALED 2600 M-NETWORK 1982 USA,122051,16037,1982 Black box,ADVENTURES OF TRON,9.0,A++,SEALED,False
2021-04-05,1260.0,9.4 A++ SEALED NES GAMETEK 1992 USA,7242,97061,Oval SOQ R,FISHER PRICE: FIREHOUSE RESCUE,9.4,A++,SEALED,False
2020-07-12,528.0,9.8 NS SNES LJN 1995 USA,7231,97145,,SPIDER-MAN: THE ANIMATED SERIES,9.8,,,False
2020-01-20,156.0,9.2 CIB SMS SEGA 1993 EUR,122003,15985,PAL,THE FLASH,9.2,CIB,,False
2019-12-15,1560.0,6.0 B SEALED NES NINTENDO 1985 USA,121950,15243,"Oval SOQ R, Later Release",SUPER MARIO BROS.,6.0,,SEALED,False
2020-12-21,360.0,9.6 A+ SEALED NES HI TECH 1989 USA,122051,16083,Rev-A Round SOQ,SESAME STREET 123,123,A+,SEALED,False
2021-06-15,504.0,9.6 A++ SEALED PS1 SNK 2000 USA,312124,68091,Sony Security Label,SAMURAI SHOWDOWN: WARRIOR'S RAGE,9.6,A++,SEALED,False
2019-08-11,1020.0,MARIO PARTY 2,121932,13273,"N64, Nintendo, 1999, USA, Seal Rating",MARIO PARTY 2,9.8,,,False
2021-07-11,336.0,9.0 A SEALED GB ABSOLUTE 1992 USA,7261,29160,,TURN AND BURN: THE F-14 DOGFIGHT SIMULATOR,9.0,,SEALED,False
2021-03-23,336.0,9.6 NS GLUE SEAL 2600 ATARI 1982 USA,312112,69012,1982 Silver box,RAIDERS OF THE LOST ARK,9.6,,GLUE SEAL,False
2021-02-15,720.0,9.8 A++ SEALED PS2 ROCKSTAR 2002 USA,122107,16070,"""Trilogy"" Release, Later Production",GRAND THEFT AUTO: VICE CITY,9.8,A++,SEALED,False
2020-10-12,660.0,9.8 A+ SEALED 2600 ATARI 1978 USA,122041,13770,1988 Red Box,SPACE INVADERS,9.8,A+,SEALED,False
2021-06-15,1680.0,7.5 B+ SEALED NES ULTRA 1989 USA,312124,68044,Oval SOQ TM,TEENAGE MUTANT NINJA TURTLES,7.5,B+,SEALED,False
2020-05-03,552.0,9.0 A+ SEALED NES TECMO 1992 USA,7229,97187,NBA Holo Sticker,TECMO NBA BASKETBALL,9.0,A+,SEALED,False
2019-09-22,504.0,8.0 CIB NES NINTENDO 1987 USA,121938,17321,"Rev-A, Round SOQ, Third Release",KID ICARUS,8.0,CIB,,False
2021-04-05,1050.0,9.6 A+ SEALED SEGACD SEGA 1994 USA,7242,97226,,ECCO: THE TIDES OF TIME,9.6,A+,SEALED,False
2021-04-05,2040.0,9.8 A++ SEALED SATURN GT 1997 USA,7242,97228,,DOOM,9.8,A++,SEALED,False
2020-12-07,79.0,8.5 A+ SEALED 2600 ATARI 1988 USA,122049,11683,1988 Red box,REALSPORTS SOCCER,8.5,A+,SEALED,False
2019-01-13,660.0,DRAGON WARRIOR,121902,12231,"NES, Nintendo, 1989, Seal Rating",DRAGON WARRIOR,8.5,,,False
2019-10-24,8700.0,9.4 A+ SEALED XBOX MICROSOFT 2001 USA,121942,15401,NFR Not For Resale,HALO: COMBAT EVOLVED,9.4,A+,SEALED,False
2019-11-24,336.0,7.0 A+ SEALED NES BANDAI 1990 USA,7212,97083,Oval SOQ R,DRAGON SPIRIT  - CAROLINA COLLECTION,7.0,A+,SEALED,False
2021-02-15,384.0,9.2 A++ SEALED 2600 ATARI 1983 USA,122107,16005,1988 Silver box,MS. PAC-MAN,9.2,A++,SEALED,False
2019-03-31,780.0,ZELDA II: THE ADVENTURES OF LINK,121913,17323,"NES, Nintendo, 1988, Seal Rating",ZELDA II: THE ADVENTURES OF LINK,9.6,A+,,False
2021-05-11,1920.0,8.5 CIB NES NINTENDO 1987 USA,312119,67036,"Hangtab, No Rev-A, Round SOQ",KID ICARUS,8.5,CIB,,False
2021-07-20,192.0,9.6 A SEALED XBOX360 ACTIVISION 2008 USA,312129,68115,Microsoft Security Label,007: QUANTUM OF SOLACE,007,,SEALED,False
2021-02-01,99.0,8.5 A++ SEALED 2600 ATARI 1983 USA,122105,12003,1983 Silver box,JOUST,8.5,A++,SEALED,False
2019-07-28,264.0,AIRWOLF,121930,17269,"NES, Acclaim, 1989, Seal Rating",AIRWOLF,9.8,A+,,False
2021-03-30,79.0,8.0 A++ SEALED INTV MATTEL 1982 USA,312113,70034,1981 Purple box,UTOPIA,8.0,A++,SEALED,False
2020-12-14,660.0,9.4 NS NO SEAL N64 NINTENDO 1998 JPN,122050,13900,,THE LEGEND OF ZELDA: OCARINA OF TIME,9.4,,NO SEAL,False
2021-07-11,5520.0,9.4 A SEALED NES KEMCO 1988 USA,7261,29068,"Rev-A, Round SOQ, Early Production",SPY VS SPY,9.4,,SEALED,False
2021-07-11,2280.0,9.4 A+ SEALED PS1 ACTIVISION 2000 USA,7261,29271,Sony Security Label,SPIDER-MAN,9.4,A+,SEALED,False
2020-03-08,1560.0,9.4 A+ SEALED SNES BLACK PEARL 1995 USA,7224,97072,,THE MASK - ATWOOD COLLECTION,9.4,A+,SEALED,False
2021-04-06,576.0,9.6 A+ SEALED XBOX MICROSOFT 2005 USA,312114,66087,Microsoft Security Label,FORZA MOTORSPORT,9.6,A+,SEALED,False
2021-03-09,168.0,8.5 A SEALED N64 NINTENDO 2000 USA,312110,67063,,MICKEY'S SPEEDWAY USA,8.5,,SEALED,False
2021-07-11,840.0,8.5 A SEALED SNES SETA 1992 USA,7261,29105,Made in Japan,MUSYA,8.5,,SEALED,False
2019-12-22,1560.0,9.4 A SEALED NES SUNSOFT 1991 USA,121951,17247,,BATMAN: RETURN OF THE JOKER,9.4,,SEALED,False
2020-10-19,192.0,9.4 A SEALED NES TRADEWEST 1989 USA,122042,15847,Oval SOQ TM,TABOO: THE SIXTH SENSE,9.4,,SEALED,False
2021-03-30,960.0,9.6 A SEALED GEN KONAMI 1993 USA,312113,70081,,ZOMBIES ATE MY NEIGHBORS,9.6,,SEALED,False
2021-04-13,252.0,9.4 A++ SEALED 2600 ATARI 1983 USA,312115,67011,1983 Silver box,JOUST,9.4,A++,SEALED,False
2021-06-22,204.0,7.5 B+ SEALED NES NINTENDO 1993 USA,312125,69061,OVAL SOQ R,YOSHI'S COOKIE,7.5,B+,SEALED,False
2021-07-11,9000.0,CERTIFIED PROTOTYPE PS2 SONY 2005 USA,7261,28174,Version 2/13/2005 March 2005 Preview,GOD OF WAR,,,,False
2021-08-24,1920.0,9.6 A+ SEALED XBOX360 MICROSOFT 2007 USA,312134,69118,Microsoft Security Label,HALO 3,9.6,A+,SEALED,False
2020-04-27,228.0,8.5 A SEALED NES TAITO 1990 USA,122017,17691,,DUNGEON MAGIC: SWORD OF THE ELEMENTS,8.5,,SEALED,False
2020-10-26,240.0,9.6 A++ SEALED 2600 ATARI 1988 USA,122043,17997,1988 Red box,VENTURE,9.6,A++,SEALED,False
2020-11-09,204.0,8.5 A++ SEALED PS1 SQUARE 2000 USA,122045,13830,Sony Security Label,LEGEND OF MANA,8.5,A++,SEALED,False
2019-11-24,1110.0,9.8 A++ SEALED NES LJN 1993 USA,7212,97016,,ALIEN 3 - CAROLINA COLLECTION,9.8,A++,SEALED,False
2020-06-22,162.0,9.6 A+ SEALED PS1 CRAVE 2001 USA,122025,17984,,BLASTER MASTER: BLASTING AGAIN,9.6,A+,SEALED,False
2020-08-03,2400.0,9.6 A+ SEALED GEN SEGA 1992 USA,122031,11751,"Tube Seam, Early Production",SONIC THE HEDGEHOG 2,9.6,A+,SEALED,False
2020-11-02,94.0,8.0 CIB GAME BOY NINTENDO 1993 USA,122044,11930,,YOSHI'S COOKIE,8.0,CIB,,False
2020-07-27,180.0,9.6 A++ SEALED GB NINTENDO 1997 USA,122030,17892,,DONKEY KONG LAND III,9.6,A++,SEALED,False
2021-04-05,5040.0,9.0 A+ SEALED NES LJN 1992 USA,7242,97102,Oval SOQ R,SPIDER-MAN RETURN OF THE SINISTER SIX,9.0,A+,SEALED,False
2021-04-02,6600.0,9.4 A++ SEALED GB NINTENDO 1995 USA,7242,93051,,KIRBY'S DREAM LAND 2,9.4,A++,SEALED,False
2021-08-10,264.0,8.5 A SEALED NES BANDAI 1989 USA,312132,67026,Oval SOQ TM,DIG DUG II,8.5,,SEALED,False
2020-11-02,408.0,9.4 A SEALED GEN ACCLAIM 1995 USA,122044,11944,,JUSTICE LEAGUE TASK FORCE,9.4,,SEALED,False
2021-07-06,4800.0,9.6 A++ SEALED SNES ACCLAIM 1995 USA,312127,66048,,BATMAN FOREVER,9.6,A++,SEALED,False
2020-10-19,109.0,8.5 CIB XBOX MICROSOFT 2001 USA,122042,15865,NFR,HALO: COMBAT EVOLVED,8.5,CIB,,False
2019-09-08,456.0,7.5 A SEALED,121936,13399,"Saturn, Eidos, 1996, USA",TOMB RAIDER,7.5,,SEALED,False
2020-11-22,1800.0,7.5 A SEALED NES TENGEN 1989 USA,7236,97133,Tengen Gold SOQ,TETRIS,7.5,,SEALED,False
2019-05-16,1800.0,FINAL FANTASY,7209,92222,"NES, Nintendo, 1990, Seal Rating",FINAL FANTASY,9.0,B+,,False
2019-07-14,74.0,ROBO PIT,121928,13248,"Saturn, Kokopeli, 1996, Seal Rating",ROBO PIT,9.0,,,False
2020-04-13,156.0,8.5 A+ SEALED NES NINTENDO 1990 USA,122015,13800,Standard Warranty,DR. MARIO,8.5,A+,SEALED,False
2021-04-27,336.0,9.4 A++ SEALED 2600 ACTIVISION 1989 EUR,312117,69009,"Red box, PAL Version",DOUBLE DRAGON,9.4,A++,SEALED,False
2020-11-22,1500.0,9.6 A++ SEALED SEGACD ACCLAIM 1994 USA,7236,97228,,MORTAL KOMBAT,9.6,A++,SEALED,False
2021-06-15,2040.0,9.8 A++ SEALED NES LJN 1989 USA,312124,68030,"Oval SOQ TM, Later Production",FRIDAY THE 13TH,9.8,A++,SEALED,False
2019-12-15,480.0,6.0 A SEALED NES NINTENDO 1990 USA,121950,15245,Right Bros.,SUPER MARIO BROS. 3,6.0,,SEALED,False
2021-05-11,480.0,9.6 A++ SEALED 2600 ATARI 1983 USA,312119,67016,1988 Silver box,MS. PAC-MAN,9.6,A++,SEALED,False
2021-06-29,252.0,9.4 A+ SEALED XBOX ATARI 2002 USA,312126,70098,Microsoft Security Label,SUPERMAN: MAN OF STEEL,9.4,A+,SEALED,False
2020-11-22,750.0,9.6 A+ SEALED GEN KONAMI 1993 USA,7236,97223,Cardboard Flip-top,TINY TOON ADVENTURES: BUSTER'S HIDDEN TREASURE,9.6,A+,SEALED,False
2019-10-24,156.0,7.5 CIB NES NINTENDO 1985 USA,121942,15383,Eighth Release,HOGAN'S ALLEY,7.5,CIB,,False
2021-07-20,552.0,9.2 B SEALED XBX360 2K 2006 USA,312129,68114,Microsoft Security Seal,THE ELDER SCROLLS IV: OBLIVION,9.2,,SEALED,False
2020-08-03,276.0,5.5 CIB NES NINTENDO 1987 USA,122031,11733,"No Rev-A, First Production Carolina Collection",THE LEGEND OF ZELDA,5.5,CIB,,False
2021-01-11,264.0,9.6 A+ SEALED G.CUBE NINTENDO 2004 USA,122102,13792,"Best Seller, Later Production",PAPER MARIO: THE THOUSAND YEARS,9.6,A+,SEALED,False
2019-12-08,50.0,5.0 CIB NES NINTENDO 1985 USA,121949,13191,"Matte Sticker, First Test Market",TENNIS,5.0,CIB,,False
2020-06-29,156.0,8.5 A++ SEALED 2600 ATARI 1983 USA,122026,20118,,BATTLEZONE,8.5,A++,SEALED,False
2021-06-15,204.0,8.5 A+ SEALED NES HUDSON SOFT 1990 USA,312124,68040,Oval SOQ R,STARSHIP HECTOR,8.5,A+,SEALED,False
2020-09-13,456.0,9.6 A SEALED G.CUBE CAPCOM 2003 USA,7234,97133,,RESIDENT EVIL 2,9.6,,SEALED,False
2021-07-27,1380.0,9.6 A++ SEALED PS1 BANDAI 2001 USA,312130,69090,Sony Security Label,DIGIMON WORLD 2,9.6,A++,SEALED,False
2021-01-25,104.0,9.0 A+ SEALED 2600 ATARI 1984 USA,122104,17928,1987 Silver box,STARGATE,9.0,A+,SEALED,False
2020-11-16,132.0,9.6 B+ SEALED SEGACD KONAMI 1994 USA,122046,15860,,LETHAL ENFORCERS II: GUN FIGHTERS,9.6,B+,SEALED,False
2020-10-05,132.0,7.0 NS 2600 ATARI 1978 USA,122040,11884,1978 Green Box,FOOTBALL,7.0,,,False
2020-11-02,132.0,9.2 A+ SEALED 2600 STARPATH 1982 USA,122044,11886,,KILLER SATELLITES,9.2,A+,SEALED,False
2019-12-29,456.0,8.5 B+ SEALED NES SAMMY 1991 USA,121952,19245,,VICE: PROJECT DOOM,8.5,B+,SEALED,False
2020-02-10,132.0,7.0 CIB GEN SEGA 1991 USA,122006,13823,"Made in Japan, Early Production",SONIC THE HEDGEHOG,7.0,CIB,,False
2021-06-29,552.0,9.4 CIB SNES NINTENDO 1994 USA,312126,70044,Made in Japan,SUPER PUNCH-OUT!!,9.4,CIB,,False
2019-03-31,432.0,THE INCREDIBLE HULK,121913,17314,"Genesis, U.S. Gold, 1994, Seal Rating",THE INCREDIBLE HULK,9.6,A+,,False
2021-02-01,1440.0,9.2 A++ SEALED N64 ACCLAIM 1997 USA,122105,12059,,TUROK: DINOSAUR HUNTER,9.2,A++,SEALED,False
2020-06-22,432.0,9.6 A+ SEALED GEN EA SPORTS 1993 USA,122025,17983,,FIFA INTERNATIONAL SOCCER,9.6,A+,SEALED,False
2020-09-13,1920.0,8.0 B+ SEALED SNES CAPCOM 1992 USA,7234,97115,Made in Japan,STREET FIGHTER II,8.0,B+,SEALED,False
2021-06-15,660.0,9.6 A++ SEALED NES COLOR DREAMS 1990 USA,312124,68036,The Indiana Collection,ROBODEMONS,9.6,A++,SEALED,False
2021-04-27,1020.0,9.8 A+ SEALED PS2 SONY 2007 USA,312117,69086,Sony Security Label,GOD OF WAR II,9.8,A+,SEALED,False
2020-06-29,780.0,9.4 A+ SEALED NES NINTENDO 1989 USA,122026,20137,"2 HP, Later Production",DRAGON WARRIOR,9.4,A+,SEALED,False
2021-07-27,420.0,9.8 A++ SEALED PS2 ROCKSTAR 2002 USA,312130,69107,"""Trilogy"" Release, Later Production",GRAND THEFT AUTO: VICE CITY,9.8,A++,SEALED,False
2021-01-17,1800.0,8.5 A SEALED GB NINTENDO 1995 USA,7239,97058,"Made in Japan, K-A Rating",STREET FIGHTER II,8.5,,SEALED,False
2020-01-27,138.0,8.0 A SEALED PS1 SQUARE 2000 USA,122004,18017,Original Production,FINAL FANTASY IX,8.0,,SEALED,False
2021-05-25,126.0,6.5 B SEALED NES NINTENDO 1990 USA,312121,69049,Oval SOQ R,STAR TROPICS,6.5,,SEALED,False
2020-12-21,204.0,9.6 A+ SEALED D.CAST CRAVE 2000 USA,122051,16112,,ULTIMATE FIGHTING CHAMPIONSHIP,9.6,A+,SEALED,False
2021-07-09,14400.0,9.6 A+ SEALED NES CAPCOM 1988 USA,7261,28035,"Rev-A, Round SOQ, First Production",MICKEY MOUSECAPADE,9.6,A+,SEALED,False
2020-07-12,1320.0,9.4 A SEALED NES LJN 1990 USA,7231,97136,,WWF WRESTLEMANIA CHALLENGE,9.4,,SEALED,False
2020-05-03,180.0,8.5 A+ SEALED NES BANDAI 1988 USA,7229,97202,"Round SOQ, Rev-A, Early Production",XEVIOUS,8.5,A+,SEALED,False
2020-12-28,384.0,9.6 A+ SEALED GEN ACCLAIM 1995 USA,122052,17618,,JUDGE DREDD,9.6,A+,SEALED,False
2019-01-20,61.0,MILLIPEDE,121903,13286,"NES, HAL, 1988, Complete in Box",MILLIPEDE,9.0,CIB,,False
2021-08-10,1200.0,9.2 A SEALED NES KEMCO 1988 USA,312132,67036,Oval SOQ TM,SPY VS. SPY,9.2,,SEALED,False
2019-12-22,168.0,9.2 A++ SEALED SNES VIRGIN 1994 USA,121951,17270,Assembled in Mexico,THE LION KING,9.2,A++,SEALED,False
2021-05-11,312.0,8.0 A SEALED SEGACD SEGA 1993 USA,312119,67070,,ECCO THE DOLPHIN,8.0,,SEALED,False
2020-07-27,120.0,7.0 A SEALED SNES VIRGIN 1993 USA,122030,17887,,COOL SPOT,7.0,,SEALED,False
2021-07-09,6000.0,9.4 A+ SEALED NES TAITO 1991 USA,7261,28022,Oval SOQ R,THE FLINTSTONES: THE RESCUE OF DINO AND HOPPY,9.4,A+,SEALED,False
2019-11-22,2880.0,9.8 A++ SEALED NES SUNSOFT 1991 USA,7212,93006,Oval SOQ TM,BATMAN: RETURN OF THE JOKER  - CAROLINA COLLECTION,9.8,A++,SEALED,False
2021-07-06,216.0,9.6 A SEALED G.CUBE UBISOFT 2005 USA,312127,66066,,TOM CLANCY'S SPLINTER CELL: CHAOS THEORY,9.6,,SEALED,False
2019-08-03,1260.0,MEGA MAN 3,7211,95535,"NES, Capcom, 1990, Seal Rating",MEGA MAN 3,9.2,,,False
2020-11-22,1440.0,9.4 A++ SEALED N64 RARE 1997 USA,7236,97174,,DIDDY KONG RACING,9.4,A++,SEALED,False
2020-03-30,204.0,9.4 A+ SEALED G.CUBE NINTENDO 2003 USA,122013,19940,NFR,THE LEGEND OF ZELDA: OCARINA OF TIME / MASTER QUEST,9.4,A+,SEALED,False
2019-11-17,996.0,6.0 CIB NES NINTENDO 1985 USA,121946,15271,"Gloss Sticker, Second Test Market",SUPER MARIO BROS.,6.0,CIB,,False
2019-08-01,4080.0,CERTIFIED PROTOTYPE,7211,92238,"Sega CD, Sega, 1993",SONIC CD VERSION 0.02 12/4/1992,,,,False
2021-04-05,18000.0,9.8 A++SEALED LJN 1995 USA,7242,97129,,SPIDER-MAN: THE ANIMATED SERIES,9.8,A++,SEALED,False
2020-07-27,156.0,7.5 A+ SEALED N64 UBISOFT 1999 USA,122030,17895,,RAYMAN 2: THE GREAT ESCAPE,7.5,A+,SEALED,False
